velx,vely,velz,accx,accy,accz
-1.888973,-0.621167,-0.308053,1.071311,0.352288,0.174709
-1.833419,-0.602898,-0.298993,1.009223,0.331871,0.164584
-1.779498,-0.585167,-0.290200,0.950734,0.312638,0.155045
-1.727163,-0.567957,-0.281665,0.895635,0.294519,0.146060
-1.668193,-0.548566,-0.272048,1.113768,0.366250,0.181633
-1.603100,-0.527161,-0.261433,1.028546,0.338225,0.167735
-1.533073,-0.504133,-0.250013,1.175464,0.386537,0.191694
-1.458667,-0.479665,-0.237879,1.064132,0.349927,0.173538
-1.367970,-0.449841,-0.223088,1.495540,0.491791,0.243892
-1.263298,-0.415421,-0.206018,1.275428,0.419410,0.207996
-1.159791,-0.381384,-0.189138,1.240121,0.407799,0.202239
-1.040523,-0.342164,-0.169688,1.376617,0.452684,0.224498
-0.896562,-0.294824,-0.146211,1.395528,0.458903,0.227582
-0.719298,-0.236533,-0.117303,1.410081,0.463688,0.229956
-0.446153,-0.146712,-0.072758,1.323623,0.435258,0.215856
0.000000,0.000000,0.000000,1.492249,0.490709,0.243356
0.000000,0.000000,0.000000,0.704339,0.000000,0.000000
0.194266,0.413413,-0.156655,0.682911,1.453289,-0.550697
0.314731,0.669773,-0.253798,0.678914,1.444783,-0.547474
0.386196,0.821855,-0.311427,0.617478,1.314043,-0.497932
0.443488,0.943777,-0.357627,0.636467,1.354453,-0.513245
0.497420,1.058549,-0.401117,0.709185,1.509202,-0.571884
0.544330,1.158378,-0.438946,0.579897,1.234068,-0.467627
0.581734,1.237977,-0.469108,0.537017,1.142816,-0.433049
0.614374,1.307437,-0.495429,0.499323,1.062599,-0.402652
0.643618,1.369670,-0.519011,0.478096,1.017427,-0.385535
0.673112,1.432437,-0.542795,0.556103,1.183432,-0.448439
0.707378,1.505357,-0.570427,0.704831,1.499937,-0.568373
0.738867,1.572368,-0.595819,0.501416,1.067052,-0.404340
0.763801,1.625430,-0.615926,0.494992,1.053383,-0.399160
0.787737,1.676368,-0.635228,0.492786,1.048689,-0.397381
0.807529,1.718485,-0.651188,0.345297,0.734819,-0.278446
0.803571,1.710063,-0.647996,-0.512796,-1.091270,0.413516
0.779938,1.659770,-0.628939,-0.483077,-1.028026,0.389551
0.757000,1.610956,-0.610442,-0.455080,-0.968447,0.366975
0.734737,1.563578,-0.592489,-0.428706,-0.912320,0.345707
0.709650,1.510193,-0.572259,-0.533118,-1.134518,0.429904
0.681960,1.451266,-0.549930,-0.492326,-1.047709,0.397010
0.653163,1.389983,-0.526708,-0.529066,-1.125895,0.426637
0.617412,1.313901,-0.497878,-0.673676,-1.433636,0.543250
0.592089,1.260012,-0.477458,-0.151218,-0.321805,0.121942
0.567533,1.207755,-0.457656,-0.596048,-1.268439,0.480651
0.526335,1.120082,-0.424434,-0.599631,-1.276062,0.483540
0.480232,1.021973,-0.387258,-0.628658,-1.337834,0.506947
0.428385,0.911638,-0.345448,-0.617339,-1.313748,0.497820
0.394787,0.840137,-0.318354,-0.134704,-0.286661,0.108625
0.373274,0.794356,-0.301007,-0.299498,-0.637355,0.241514
0.316101,0.672688,-0.254903,-0.695281,-1.479614,0.560672
0.193796,0.412414,-0.156276,-0.685702,-1.459228,0.552947
0.000000,0.000000,0.000000,-0.686404,-1.460723,0.553514
0.000000,0.000000,0.000000,1.001329,0.000000,0.000000
0.242648,-0.359083,0.159512,1.003746,-1.485394,0.659844
0.395453,-0.585211,0.259963,1.006516,-1.489493,0.661665
0.396112,-0.586187,0.260397,-0.995954,1.473862,-0.654721
0.247200,-0.365819,0.162505,-1.009744,1.494271,-0.663787
0.328210,-0.119931,0.118891,1.446232,0.824890,0.165473
0.645290,-0.023148,0.177435,1.500776,-0.053836,0.412668
0.878509,-0.031514,0.241563,1.443537,-0.051783,0.396929
1.048345,-0.037607,0.288263,1.380707,-0.049529,0.379653
1.186718,-0.042570,0.326311,1.312570,-0.047085,0.360917
1.315178,-0.047178,0.361634,1.508150,-0.054101,0.414696
1.437750,-0.051575,0.395338,1.443605,-0.051785,0.396948
1.540929,-0.055277,0.423709,1.244827,-0.044655,0.342290
1.627388,-0.058378,0.447482,1.157450,-0.041520,0.318264
1.701723,-0.061045,0.467922,1.012784,-0.036331,0.278485
1.770820,-0.063523,0.486922,1.096700,-0.039341,0.301559
1.842722,-0.066103,0.506693,1.187569,-0.042601,0.326545
1.907863,-0.068439,0.524604,0.954981,-0.034257,0.262591
1.965673,-0.070513,0.540500,1.013732,-0.036365,0.278746
2.025235,-0.072650,0.556878,1.076097,-0.038602,0.295894
2.076117,-0.074475,0.570869,0.754023,-0.027049,0.207334
2.117847,-0.075972,0.582344,0.784640,-0.028147,0.215752
2.160416,-0.077499,0.594049,0.816499,-0.029290,0.224513
2.203841,-0.079057,0.605989,0.849652,-0.030479,0.233629
2.248138,-0.080646,0.618170,0.884152,-0.031717,0.243115
2.293325,-0.082267,0.630595,0.920052,-0.033004,0.252986
2.339421,-0.083920,0.643270,0.957410,-0.034344,0.263259
2.362698,-0.084755,0.649670,-0.000000,0.000000,0.000000
2.339421,-0.083920,0.643270,-0.957410,0.034344,-0.263259
2.293325,-0.082267,0.630595,-0.920052,0.033004,-0.252986
2.248138,-0.080646,0.618170,-0.884152,0.031717,-0.243115
2.203841,-0.079057,0.605989,-0.849652,0.030479,-0.233629
2.160416,-0.077499,0.594049,-0.816499,0.029290,-0.224513
2.117847,-0.075972,0.582344,-0.784640,0.028147,-0.215752
2.076117,-0.074475,0.570869,-0.754023,0.027049,-0.207334
2.025235,-0.072650,0.556878,-1.076097,0.038602,-0.295894
1.965673,-0.070513,0.540500,-1.013732,0.036365,-0.278746
1.907863,-0.068439,0.524604,-0.954981,0.034257,-0.262591
1.851753,-0.066427,0.509176,-0.899635,0.032272,-0.247373
1.788528,-0.064159,0.491791,-1.118744,0.040132,-0.307621
1.718741,-0.061655,0.472602,-1.033141,0.037061,-0.284082
1.643662,-0.058962,0.451957,-1.180715,0.042355,-0.324661
1.563888,-0.056100,0.430022,-1.068886,0.038343,-0.293911
1.480803,-0.053120,0.407176,-1.149577,0.041238,-0.316099
1.375082,-0.049327,0.378106,-1.484730,0.053261,-0.408256
1.257292,-0.045102,0.345717,-1.241260,0.044527,-0.341309
1.135538,-0.040734,0.312239,-1.303347,0.046754,-0.358381
0.985816,-0.035363,0.271070,-1.449340,0.051991,-0.398525
0.801652,-0.028757,0.220430,-1.386781,0.049747,-0.381323
0.497035,-0.017830,0.136669,-1.485460,0.053287,-0.408457
0.000000,0.000000,0.000000,-1.502858,0.053911,-0.413240
0.000000,0.000000,0.000000,-1.502643,0.000000,0.000000
-0.476391,-0.156664,-0.039205,-1.459257,-0.479886,-0.120091
-0.767218,-0.252305,-0.063139,-1.375743,-0.452422,-0.113218
-0.938385,-0.308594,-0.077225,-1.318046,-0.433448,-0.108470
-1.077954,-0.354492,-0.088711,-1.315340,-0.432558,-0.108247
-1.208831,-0.397532,-0.099482,-1.505627,-0.495135,-0.123907
-1.334641,-0.438905,-0.109835,-1.503619,-0.494475,-0.123741
-1.437252,-0.472650,-0.118280,-1.164202,-0.382855,-0.095809
-1.517894,-0.499169,-0.124916,-1.082484,-0.355982,-0.089084
-1.603497,-0.527320,-0.131961,-1.449101,-0.476546,-0.119255
-1.684875,-0.554082,-0.138658,-1.067315,-0.350993,-0.087836
-1.753287,-0.576580,-0.144288,-1.155750,-0.380076,-0.095113
-1.815266,-0.596962,-0.149389,-0.929394,-0.305637,-0.076485
-1.870270,-0.615050,-0.153915,-0.986570,-0.324440,-0.081191
-1.926941,-0.633687,-0.158579,-1.047264,-0.344399,-0.086185
-1.985330,-0.652888,-0.163384,-1.111692,-0.365587,-0.091488
-2.035210,-0.669292,-0.167489,-0.778965,-0.256168,-0.064106
-2.076117,-0.682744,-0.170856,-0.810594,-0.266569,-0.066708
-2.117847,-0.696467,-0.174290,-0.843507,-0.277393,-0.069417
-2.160416,-0.710466,-0.177793,-0.877757,-0.288656,-0.072236
-2.203841,-0.724747,-0.181367,-0.913398,-0.300377,-0.075169
-2.248138,-0.739314,-0.185012,-0.950485,-0.312573,-0.078221
-2.304906,-0.757983,-0.189684,-1.498393,-0.492756,-0.123311
-2.351002,-0.773142,-0.193477,-0.519779,-0.170933,-0.042776
-2.374512,-0.780873,-0.195412,-0.530226,-0.174368,-0.043635
-2.398257,-0.788682,-0.197366,-0.540884,-0.177873,-0.044512
-2.422240,-0.796569,-0.199340,-0.551756,-0.181448,-0.045407
-2.446462,-0.804534,-0.201333,-0.562846,-0.185095,-0.046320
-2.470927,-0.812580,-0.203347,-0.574159,-0.188816,-0.047251
-2.495636,-0.820706,-0.205380,-0.585700,-0.192611,-0.048201
-2.520592,-0.828913,-0.207434,-0.597472,-0.196483,-0.049169
-2.520592,-0.828913,-0.207434,0.597472,0.196483,0.049169
-2.495636,-0.820706,-0.205380,0.585700,0.192611,0.048201
-2.470927,-0.812580,-0.203347,0.574159,0.188816,0.047251
-2.446462,-0.804534,-0.201333,0.562846,0.185095,0.046320
-2.422240,-0.796569,-0.199340,0.551756,0.181448,0.045407
-2.398257,-0.788682,-0.197366,0.540884,0.177873,0.044512
-2.374512,-0.780873,-0.195412,0.530226,0.174368,0.043635
-2.351002,-0.773142,-0.193477,0.519779,0.170933,0.042776
-2.327725,-0.765487,-0.191562,0.509537,0.167564,0.041933
-2.293325,-0.754174,-0.188731,0.989079,0.325265,0.081397
-2.248138,-0.739314,-0.185012,0.950485,0.312573,0.078221
-2.203841,-0.724747,-0.181367,0.913398,0.300377,0.075169
-2.160416,-0.710466,-0.177793,0.877757,0.288656,0.072236
-2.117847,-0.696467,-0.174290,0.843507,0.277393,0.069417
-2.076117,-0.682744,-0.170856,0.810594,0.266569,0.066708
-2.035210,-0.669292,-0.167489,0.778965,0.256168,0.064106
-1.975648,-0.649704,-0.162587,1.467495,0.482595,0.120769
-1.907863,-0.627413,-0.157009,1.026629,0.337613,0.084487
-1.851753,-0.608961,-0.152391,0.967131,0.318047,0.079591
-1.797293,-0.591051,-0.147910,0.911081,0.299615,0.074978
-1.735928,-0.570871,-0.142859,1.132977,0.372587,0.093239
-1.668193,-0.548596,-0.137285,1.046285,0.344077,0.086105
-1.595322,-0.524632,-0.131288,1.195736,0.393225,0.098404
-1.517894,-0.499169,-0.124916,1.082484,0.355982,0.089084
-1.437252,-0.472650,-0.118280,1.164202,0.382855,0.095809
-1.334641,-0.438905,-0.109835,1.503619,0.494475,0.123741
-1.220981,-0.401527,-0.100482,1.242476,0.408596,0.102250
-1.094477,-0.359926,-0.090071,1.494643,0.491523,0.123003
-0.946398,-0.311229,-0.077885,1.342290,0.441420,0.110465
-0.774096,-0.254566,-0.063705,1.394093,0.458456,0.114728
-0.478679,-0.157417,-0.039393,1.487786,0.489268,0.122438
0.000000,0.000000,0.000000,1.482474,0.487521,0.122001
0.000000,0.000000,0.000000,0.704291,0.000000,0.000000
0.194253,0.413402,-0.156661,0.682881,1.453279,-0.550728
0.314714,0.669761,-0.253809,0.678902,1.444812,-0.547519
0.386175,0.821842,-0.311441,0.617457,1.314048,-0.497965
0.443464,0.943762,-0.357643,0.636440,1.354445,-0.513274
0.497395,1.058537,-0.401138,0.709234,1.509363,-0.571981
0.544308,1.158374,-0.438972,0.579948,1.234222,-0.467715
0.581712,1.237977,-0.469138,0.537017,1.142857,-0.433092
0.614351,1.307437,-0.495460,0.499322,1.062638,-0.402692
0.643591,1.369663,-0.519041,0.477989,1.017236,-0.385487
0.673084,1.432430,-0.542827,0.556210,1.183703,-0.448570
0.707348,1.505349,-0.570460,0.704696,1.499706,-0.568321
0.738832,1.572353,-0.595851,0.501403,1.067066,-0.404370
0.763769,1.625422,-0.615962,0.495138,1.053733,-0.399318
0.787708,1.676368,-0.635268,0.492786,1.048727,-0.397421
0.807498,1.718485,-0.651229,0.345296,0.734846,-0.278474
0.803541,1.710063,-0.648037,-0.512795,-1.091310,0.413557
0.779909,1.659770,-0.628978,-0.483076,-1.028063,0.389590
0.756972,1.610956,-0.610480,-0.455080,-0.968482,0.367011
0.734709,1.563578,-0.592526,-0.428706,-0.912354,0.345741
0.709624,1.510193,-0.572295,-0.533118,-1.134560,0.429947
0.681935,1.451266,-0.549965,-0.492325,-1.047747,0.397049
0.653135,1.389975,-0.526738,-0.529200,-1.126222,0.426788
0.617381,1.313885,-0.497904,-0.673653,-1.433642,0.543286
0.592063,1.260005,-0.477485,-0.151106,-0.321578,0.121863
0.567512,1.207755,-0.457685,-0.596048,-1.268485,0.480699
0.526313,1.120079,-0.424460,-0.599671,-1.276196,0.483621
0.480211,1.021965,-0.387279,-0.628675,-1.337920,0.507012
0.428363,0.911625,-0.345465,-0.617356,-1.313833,0.497884
0.394764,0.840120,-0.318368,-0.134720,-0.286705,0.108648
0.373254,0.794344,-0.301021,-0.299436,-0.637248,0.241488
0.316084,0.672678,-0.254915,-0.695292,-1.479692,0.560737
0.193784,0.412403,-0.156282,-0.685671,-1.459217,0.552978
0.000000,0.000000,0.000000,-0.686358,-1.460679,0.553532
0.000000,0.000000,0.000000,1.492888,0.000000,0.000000
0.428132,-0.123772,0.140340,1.318665,-0.381223,0.432254
0.688668,-0.199092,0.225743,1.386262,-0.400765,0.454412
0.854330,-0.246985,0.280047,1.323542,-0.382633,0.433853
0.985640,-0.284946,0.323090,1.278978,-0.369749,0.419245
1.099234,-0.317786,0.360325,1.287338,-0.372166,0.421985
1.201442,-0.347334,0.393829,1.264499,-0.365563,0.414499
1.301577,-0.376282,0.426653,1.466817,-0.424053,0.480818
1.394983,-0.403286,0.457271,1.264843,-0.365663,0.414612
1.473253,-0.425914,0.482928,1.176061,-0.339996,0.385509
1.540548,-0.445368,0.504987,1.029069,-0.297501,0.337326
1.603100,-0.463452,0.525491,1.114334,-0.322151,0.365275
1.659770,-0.479835,0.544067,0.896090,-0.259057,0.293735
1.710063,-0.494375,0.560553,0.951217,-0.274994,0.311806
1.761879,-0.509355,0.577538,1.009736,-0.291912,0.330988
1.815266,-0.524789,0.595038,1.071855,-0.309871,0.351351
1.860873,-0.537974,0.609988,0.751051,-0.217127,0.246192
1.898277,-0.548787,0.622249,0.781547,-0.225943,0.256189
1.936432,-0.559817,0.634756,0.813281,-0.235117,0.266591
1.975355,-0.571070,0.647515,0.846304,-0.244664,0.277416
2.015059,-0.582548,0.660530,0.880667,-0.254598,0.288680
2.065942,-0.597258,0.677209,1.388327,-0.401362,0.455089
2.076117,-0.600200,0.680545,-0.934846,0.270261,-0.306439
2.035210,-0.588374,0.667135,-0.898368,0.259716,-0.294482
1.995108,-0.576781,0.653990,-0.863314,0.249582,-0.282992
1.955797,-0.565416,0.641104,-0.829628,0.239843,-0.271949
1.917260,-0.554275,0.628472,-0.797256,0.230485,-0.261338
1.879482,-0.543353,0.616088,-0.766148,0.221491,-0.251141
1.824478,-0.527452,0.598058,-1.443349,0.417268,-0.473125
1.761879,-0.509355,0.577538,-1.009736,0.291912,-0.330988
1.710063,-0.494375,0.560553,-0.951217,0.274994,-0.311806
1.659770,-0.479835,0.544067,-0.896090,0.259057,-0.293735
1.603100,-0.463452,0.525491,-1.114334,0.322151,-0.365275
1.540548,-0.445368,0.504987,-1.029069,0.297501,-0.337326
1.473253,-0.425914,0.482928,-1.176061,0.339996,-0.385509
1.401669,-0.405219,0.459463,-1.067087,0.308492,-0.349788
1.326315,-0.383434,0.434762,-1.167320,0.337469,-0.382644
1.237523,-0.357765,0.405656,-1.303243,0.376764,-0.427199
1.138210,-0.329054,0.373102,-1.261219,0.364615,-0.413424
1.028367,-0.297298,0.337095,-1.316390,0.380565,-0.431508
0.891644,-0.257772,0.292278,-1.500946,0.433919,-0.492005
0.754500,-0.218124,0.247323,-0.969878,0.280389,-0.317923
0.575280,-0.091432,0.234401,-1.420990,1.298335,0.077365
0.551393,0.021924,0.291718,1.096961,0.043617,0.580354
0.740335,0.029437,0.391679,1.447334,0.057548,0.765721
0.904396,0.035960,0.478476,1.366070,0.054317,0.722727
1.034576,0.041136,0.547348,1.301600,0.051753,0.688619
1.147335,0.045620,0.607004,1.313768,0.052237,0.695057
1.246585,0.049566,0.659513,1.211918,0.048188,0.641172
1.336346,0.053135,0.707002,1.261217,0.050148,0.667254
1.415767,0.056293,0.749020,1.064706,0.042334,0.563289
1.487986,0.059164,0.787227,1.176097,0.046763,0.622221
1.555953,0.061867,0.823186,1.029101,0.040918,0.544452
1.619131,0.064379,0.856611,1.114369,0.044309,0.589563
1.676368,0.066655,0.886892,0.896117,0.035631,0.474096
1.727163,0.068674,0.913766,0.951247,0.037823,0.503262
1.727163,0.068674,0.913766,-0.951247,-0.037823,-0.503262
1.676368,0.066655,0.886892,-0.896117,-0.035631,-0.474096
1.619131,0.064379,0.856611,-1.114369,-0.044309,-0.589563
1.555953,0.061867,0.823186,-1.029101,-0.040918,-0.544452
1.487986,0.059164,0.787227,-1.176097,-0.046763,-0.622221
1.408933,0.056021,0.745404,-1.264882,-0.050293,-0.669193
1.324447,0.052662,0.700706,-1.200029,-0.047715,-0.634882
1.236560,0.049167,0.654209,-1.199380,-0.047689,-0.634539
1.140640,0.045353,0.603462,-1.227968,-0.048826,-0.649663
1.030512,0.040975,0.545198,-1.309387,-0.052063,-0.692738
0.897567,0.035688,0.474863,-1.396480,-0.055526,-0.738816
0.729288,0.028997,0.385834,-1.455341,-0.057866,-0.769956
0.448773,0.017844,0.237426,-1.475242,-0.058658,-0.780485
0.000000,0.000000,0.000000,-1.480976,-0.058886,-0.783519
0.000000,0.000000,0.000000,-1.486179,0.000000,0.000000
-0.460782,-0.098292,-0.096748,-1.357444,-0.289564,-0.285015
-0.744742,-0.158865,-0.156369,-1.423933,-0.303747,-0.298975
-0.925864,-0.197501,-0.194398,-1.398837,-0.298393,-0.293706
-1.068364,-0.227898,-0.224318,-1.286418,-0.274413,-0.270102
-1.190613,-0.253976,-0.249986,-1.346852,-0.287304,-0.282791
-1.308343,-0.279090,-0.274706,-1.464659,-0.312434,-0.307526
-1.408933,-0.300547,-0.295826,-1.134036,-0.241907,-0.238107
-1.487986,-0.317410,-0.312424,-1.054436,-0.224927,-0.221394
-1.563888,-0.333601,-0.328361,-1.164753,-0.248460,-0.244557
-1.635323,-0.348839,-0.343360,-1.019174,-0.217405,-0.213990
-1.701723,-0.363004,-0.357301,-1.103620,-0.235419,-0.231721
-1.761879,-0.375836,-0.369932,-0.887474,-0.189312,-0.186338
-1.815266,-0.387224,-0.381141,-0.942071,-0.200958,-0.197801
-1.870270,-0.398957,-0.392690,-1.000027,-0.213321,-0.209970
-1.926941,-0.411046,-0.404589,-1.061549,-0.226445,-0.222888
-1.975355,-0.421373,-0.414754,-0.743830,-0.158670,-0.156178
-2.015059,-0.429843,-0.423091,-0.774032,-0.165113,-0.162519
-2.055562,-0.438483,-0.431595,-0.805461,-0.171817,-0.169118
-2.096879,-0.447296,-0.440270,-0.838166,-0.178794,-0.175985
-2.139026,-0.456287,-0.449119,-0.872199,-0.186053,-0.183131
-2.182020,-0.465458,-0.458147,-0.907614,-0.193608,-0.190567
-2.225879,-0.474814,-0.467355,-0.944467,-0.201469,-0.198304
-2.270619,-0.484358,-0.476749,-0.982816,-0.209650,-0.206356
-2.304678,-0.491623,-0.483900,-0.506311,-0.108004,-0.106307
-2.327725,-0.496539,-0.488739,-0.516487,-0.110175,-0.108444
-2.351002,-0.501505,-0.493627,-0.526869,-0.112389,-0.110624
-2.374512,-0.506520,-0.498563,-0.537459,-0.114648,-0.112847
-2.398257,-0.511585,-0.503549,-0.548262,-0.116953,-0.115115
-2.422240,-0.516701,-0.508584,-0.559282,-0.119303,-0.117429
-2.446462,-0.521868,-0.513670,-0.570523,-0.121701,-0.119790
-2.470927,-0.527086,-0.518807,-0.581991,-0.124148,-0.122197
-2.495636,-0.532357,-0.523995,-0.593689,-0.126643,-0.124654
-2.520592,-0.537681,-0.529235,-0.605622,-0.129188,-0.127159
-2.545798,-0.543058,-0.534527,-0.617795,-0.131785,-0.129715
-2.571256,-0.548488,-0.539872,-0.630213,-0.134434,-0.132322
-2.596969,-0.553973,-0.545271,-0.642880,-0.137136,-0.134982
-2.596969,-0.553973,-0.545271,0.642880,0.137136,0.134982
-2.571256,-0.548488,-0.539872,0.630213,0.134434,0.132322
-2.545798,-0.543058,-0.534527,0.617795,0.131785,0.129715
-2.520592,-0.537681,-0.529235,0.605622,0.129188,0.127159
-2.495636,-0.532357,-0.523995,0.593689,0.126643,0.124654
-2.470927,-0.527086,-0.518807,0.581991,0.124148,0.122197
-2.446462,-0.521868,-0.513670,0.570523,0.121701,0.119790
-2.422240,-0.516701,-0.508584,0.559282,0.119303,0.117429
-2.398257,-0.511585,-0.503549,0.548262,0.116953,0.115115
-2.374512,-0.506520,-0.498563,0.537459,0.114648,0.112847
-2.351002,-0.501505,-0.493627,0.526869,0.112389,0.110624
-2.327725,-0.496539,-0.488739,0.516487,0.110175,0.108444
-2.304678,-0.491623,-0.483900,0.506311,0.108004,0.106307
-2.270619,-0.484358,-0.476749,0.982816,0.209650,0.206356
-2.225879,-0.474814,-0.467355,0.944467,0.201469,0.198304
-2.182020,-0.465458,-0.458147,0.907614,0.193608,0.190567
-2.139026,-0.456287,-0.449119,0.872199,0.186053,0.183131
-2.096879,-0.447296,-0.440270,0.838166,0.178794,0.175985
-2.055562,-0.438483,-0.431595,0.805461,0.171817,0.169118
-2.015059,-0.429843,-0.423091,0.774032,0.165113,0.162519
-1.975355,-0.421373,-0.414754,0.743830,0.158670,0.156178
-1.926941,-0.411046,-0.404589,1.061549,0.226445,0.222888
-1.870270,-0.398957,-0.392690,1.000027,0.213321,0.209970
-1.815266,-0.387224,-0.381141,0.942071,0.200958,0.197801
-1.744780,-0.372188,-0.366342,1.449787,0.309262,0.304404
-1.668193,-0.355851,-0.350261,1.060557,0.226233,0.222679
-1.595322,-0.340307,-0.334961,1.212047,0.258548,0.254487
-1.517894,-0.323790,-0.318704,1.097250,0.234060,0.230383
-1.437252,-0.306588,-0.301772,1.180083,0.251730,0.247775
-1.347454,-0.287433,-0.282917,1.209580,0.258022,0.253969
-1.250790,-0.266813,-0.262621,1.190563,0.253965,0.249976
-1.144156,-0.244066,-0.240232,1.243795,0.265320,0.261153
-1.021315,-0.217862,-0.214440,1.285446,0.274205,0.269898
-0.873301,-0.186288,-0.183362,1.360813,0.290282,0.285722
-0.682193,-0.145522,-0.143236,1.389065,0.296309,0.291654
-0.424894,-0.090636,-0.089213,1.059949,0.226103,0.222552
0.000000,0.000000,0.000000,1.466472,0.312821,0.307907
0.000000,0.000000,0.000000,0.704233,0.000000,0.000000
0.194237,0.413413,-0.156646,0.682809,1.453289,-0.550665
0.314684,0.669773,-0.253783,0.678813,1.444784,-0.547442
0.386138,0.821855,-0.311409,0.617386,1.314043,-0.497903
0.443422,0.943777,-0.357606,0.636372,1.354453,-0.513215
0.497346,1.058549,-0.401094,0.709081,1.509205,-0.571852
0.544249,1.158378,-0.438920,0.579813,1.234071,-0.467601
0.581647,1.237977,-0.469081,0.536938,1.142816,-0.433024
0.614283,1.307437,-0.495401,0.499249,1.062600,-0.402629
0.643522,1.369670,-0.518981,0.478023,1.017423,-0.385511
0.673012,1.432437,-0.542764,0.556023,1.183437,-0.448416
0.707273,1.505357,-0.570394,0.704724,1.499932,-0.568339
0.738757,1.572368,-0.595785,0.501341,1.067053,-0.404317
0.763687,1.625430,-0.615891,0.494922,1.053390,-0.399140
0.787620,1.676368,-0.635192,0.492713,1.048690,-0.397359
0.807408,1.718485,-0.651151,0.345245,0.734819,-0.278430
0.803451,1.710063,-0.647959,-0.512720,-1.091271,0.413493
0.779822,1.659770,-0.628903,-0.483005,-1.028026,0.389529
0.756887,1.610956,-0.610407,-0.455013,-0.968447,0.366954
0.734627,1.563578,-0.592455,-0.428642,-0.912321,0.345687
0.709545,1.510193,-0.572227,-0.533039,-1.134519,0.429880
0.681859,1.451266,-0.549899,-0.492253,-1.047709,0.396987
0.653066,1.389983,-0.526678,-0.528991,-1.125902,0.426615
0.617320,1.313901,-0.497850,-0.673576,-1.433636,0.543219
0.592001,1.260012,-0.477431,-0.151194,-0.321800,0.121933
0.567448,1.207755,-0.457630,-0.595960,-1.268440,0.480624
